latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.43514,-44.00904,314.25,3.92,1.84,2024-09-27,0122,T,89,6.1NRT,294.24,84.8,N
-13.44139,-44.04429,311.08,3.9,1.84,2024-09-27,0122,T,82,6.1NRT,293.63,66.78,N
-13.80774,-48.13568,309.07,1.85,1.33,2024-09-27,0122,T,58,6.1NRT,292.24,20.29,N
-13.2326,-45.65663,302.85,2.96,1.64,2024-09-27,0122,T,52,6.1NRT,286.6,30.88,N
-13.56939,-50.71034,315.13,1.24,1.11,2024-09-27,0122,T,90,6.1NRT,296.65,15.49,N
-13.97953,-54.5901,300.75,1.03,1.01,2024-09-27,0122,T,6,6.1NRT,283.25,4.09,N
-13.22146,-51.26632,382.59,1.17,1.08,2024-09-27,0124,T,100,6.1NRT,301.76,204.85,N
-13.22303,-51.2769,327.24,1.17,1.08,2024-09-27,0124,T,100,6.1NRT,296.49,29.1,N
-13.21193,-51.26785,306.59,1.17,1.08,2024-09-27,0124,T,65,6.1NRT,295.52,6.88,N
-12.24179,-45.50578,300.84,3.18,1.69,2024-09-27,0124,T,34,6.1NRT,289.8,25.27,N
-13.16902,-51.24215,307.1,1.18,1.08,2024-09-27,0124,T,67,6.1NRT,296.47,6.57,N
-13.78573,-56.50775,303.2,1.22,1.1,2024-09-27,0124,T,28,6.1NRT,287.77,5.15,N
-13.77453,-56.49802,306.15,1.22,1.1,2024-09-27,0124,T,58,6.1NRT,289.87,7.15,N
-12.46501,-47.97135,304.42,2.02,1.38,2024-09-27,0124,T,60,6.1NRT,294.41,13.3,N
-12.18216,-46.75767,309.8,2.54,1.53,2024-09-27,0124,T,72,6.1NRT,292.03,37.85,N
-12.87086,-51.16543,307.51,1.2,1.09,2024-09-27,0124,T,69,6.1NRT,295.44,7.82,N
-13.48532,-57.25848,302.83,1.35,1.15,2024-09-27,0124,T,50,6.1NRT,282.37,8.85,N
-12.47893,-50.41882,311.67,1.34,1.15,2024-09-27,0124,T,82,6.1NRT,295.16,13.68,N
-12.8598,-54.01003,341.83,1,1,2024-09-27,0124,T,100,6.1NRT,297.95,44.36,N
-12.86105,-54.01906,361.13,1,1,2024-09-27,0124,T,100,6.1NRT,301.78,86.88,N
-12.86231,-54.02809,318.28,1,1,2024-09-27,0124,T,97,6.1NRT,297.9,13.89,N
-12.84969,-54.0023,307.74,1,1,2024-09-27,0124,T,56,6.1NRT,294.88,5.58,N
-12.85094,-54.01133,328.51,1,1,2024-09-27,0124,T,100,6.1NRT,299.15,24.34,N
-12.8522,-54.02036,326.04,1,1,2024-09-27,0124,T,100,6.1NRT,299.72,20.47,N
-12.85345,-54.0294,327.66,1,1,2024-09-27,0124,T,100,6.1NRT,299.99,22.51,N
-12.8547,-54.03844,362.87,1,1,2024-09-27,0124,T,100,6.1NRT,303.62,91.23,N
-12.85596,-54.04747,346.63,1,1,2024-09-27,0124,T,100,6.1NRT,299.1,53.05,N
-12.84209,-54.01264,319.12,1,1,2024-09-27,0124,T,78,6.1NRT,297.78,13.46,N
-12.84334,-54.02167,320.43,1,1,2024-09-27,0124,T,97,6.1NRT,298.6,14.1,N
-12.84459,-54.03071,315.88,1,1,2024-09-27,0124,T,91,6.1NRT,297.89,10.35,N
-12.84585,-54.03974,318.95,1,1,2024-09-27,0124,T,98,6.1NRT,297.78,13.64,N
-12.8471,-54.04878,335.46,1,1,2024-09-27,0124,T,100,6.1NRT,297.66,34.1,N
-12.83323,-54.01395,317.63,1,1,2024-09-27,0124,T,95,6.1NRT,297.69,12.48,N
-12.83449,-54.02298,309.78,1,1,2024-09-27,0124,T,50,6.1NRT,296.17,6.01,N
-12.82312,-54.00623,327.06,1,1,2024-09-27,0124,T,100,6.1NRT,297.63,22.78,N
-12.82438,-54.01525,317.83,1,1,2024-09-27,0124,T,96,6.1NRT,297.63,12.64,N
-12.81427,-54.00753,317.12,1,1,2024-09-27,0124,T,83,6.1NRT,295.52,12.3,N
-12.81552,-54.01656,315.79,1,1,2024-09-27,0124,T,77,6.1NRT,297.15,10.51,N
-12.80458,-54.01485,316.65,1,1,2024-09-27,0124,T,94,6.1NRT,296.28,12.74,N
-12.80583,-54.02388,311.03,1,1,2024-09-27,0124,T,43,6.1NRT,296.74,7.56,N
-12.79572,-54.01616,314.35,1,1,2024-09-27,0124,T,89,6.1NRT,295.06,10.59,N
-12.79698,-54.02519,322.6,1,1,2024-09-27,0124,T,100,6.1NRT,297.66,17.76,N
-12.78938,-54.03553,320.53,1,1,2024-09-27,0124,T,100,6.1NRT,298.24,14.06,N
-12.78053,-54.03684,323.81,1,1,2024-09-27,0124,T,100,6.1NRT,298.72,17.22,N
-12.78178,-54.04587,320.17,1,1,2024-09-27,0124,T,81,6.1NRT,298.01,13.41,N
-12.60238,-53.15723,306.98,1.02,1.01,2024-09-27,0124,T,22,6.1NRT,295.42,4.68,N
-12.60369,-53.16637,317.27,1.01,1.01,2024-09-27,0124,T,95,6.1NRT,297.71,12.07,N
-12.60499,-53.17552,314.56,1.01,1.01,2024-09-27,0124,T,89,6.1NRT,298.02,9.84,N
-12.6063,-53.18467,308.49,1.01,1.01,2024-09-27,0124,T,74,6.1NRT,297.59,5.41,N
-12.73365,-54.08984,314.96,1,1,2024-09-27,0124,T,82,6.1NRT,297.03,10.12,N
-12.59318,-53.16483,312.43,1.02,1.01,2024-09-27,0124,T,75,6.1NRT,297.16,8.61,N
-12.72141,-54.07951,316.71,1,1,2024-09-27,0124,T,94,6.1NRT,298.27,11.87,N
-12.72267,-54.08854,308.05,1,1,2024-09-27,0124,T,73,6.1NRT,296.13,5.89,N
-12.58297,-53.15703,309.05,1.02,1.01,2024-09-27,0124,T,50,6.1NRT,295.65,6.31,N
-12.58427,-53.16618,315.58,1.02,1.01,2024-09-27,0124,T,92,6.1NRT,297.52,11.22,N
-12.7113,-54.07178,313.58,1,1,2024-09-27,0124,T,77,6.1NRT,298.97,8.69,N
-12.71255,-54.08081,318.7,1,1,2024-09-27,0124,T,97,6.1NRT,297.59,13.37,N
-12.57536,-53.16753,310.44,1.02,1.01,2024-09-27,0124,T,44,6.1NRT,296.66,6.47,N
-12.69993,-54.05503,316.94,1,1,2024-09-27,0124,T,93,6.1NRT,299.36,11.12,N
-12.70119,-54.06406,317.44,1,1,2024-09-27,0124,T,89,6.1NRT,298.89,11.4,N
-12.70244,-54.07309,327.98,1,1,2024-09-27,0124,T,100,6.1NRT,297.67,22.89,N
-13.12076,-57.19681,309.75,1.32,1.14,2024-09-27,0124,T,78,6.1NRT,293.45,11.88,N
-12.68983,-54.04731,320.96,1,1,2024-09-27,0124,T,92,6.1NRT,297.8,14.99,N
-12.69108,-54.05634,323.07,1,1,2024-09-27,0124,T,100,6.1NRT,297.97,17.14,N
-12.69233,-54.06536,321.5,1,1,2024-09-27,0124,T,100,6.1NRT,297.26,15.85,N
-12.20813,-50.7897,307.29,1.28,1.12,2024-09-27,0124,T,59,6.1NRT,295.84,8.12,N
-12.19643,-50.77975,321.16,1.29,1.13,2024-09-27,0124,T,100,6.1NRT,296.01,23.74,N
-12.19819,-50.7913,339.4,1.28,1.12,2024-09-27,0124,T,100,6.1NRT,298.43,57.31,N
-12.54732,-53.16242,314.02,1.02,1.01,2024-09-27,0124,T,54,6.1NRT,297.42,9.18,N
-12.18825,-50.7929,322.67,1.28,1.12,2024-09-27,0124,T,100,6.1NRT,297.44,24.71,N
-12.19001,-50.80443,360.17,1.28,1.12,2024-09-27,0124,T,100,6.1NRT,301.48,119.08,N
-12.19177,-50.81594,325.41,1.28,1.12,2024-09-27,0124,T,91,6.1NRT,298.95,27.17,N
-12.19703,-50.85036,309.98,1.27,1.12,2024-09-27,0124,T,26,6.1NRT,296.14,9,N
-12.53841,-53.16376,319.16,1.02,1.01,2024-09-27,0124,T,62,6.1NRT,297.25,13.42,N
-12.18008,-50.80602,314.15,1.28,1.12,2024-09-27,0124,T,68,6.1NRT,298.03,13.29,N
-12.5308,-53.17426,317.71,1.02,1.01,2024-09-27,0124,T,36,6.1NRT,296.39,11.24,N
-12.5321,-53.18341,322.3,1.01,1.01,2024-09-27,0124,T,76,6.1NRT,297.52,16.03,N
-12.16838,-50.79609,366.76,1.28,1.12,2024-09-27,0124,T,100,6.1NRT,298.91,149.35,N
-12.17015,-50.80762,326.23,1.28,1.12,2024-09-27,0124,T,100,6.1NRT,296.4,30.53,N
-13.06759,-57.2648,313.49,1.33,1.14,2024-09-27,0124,T,87,6.1NRT,293.15,15.82,N
-12.54876,-53.50274,325.15,1,1,2024-09-27,0124,T,100,6.1NRT,293.19,20.65,N
-12.53861,-53.49502,314.02,1,1,2024-09-27,0124,T,23,6.1NRT,292.53,9.66,N
-12.54116,-53.51313,328.13,1,1,2024-09-27,0124,T,100,6.1NRT,291.09,24.43,N
-12.69454,-54.68282,307.77,1.02,1.01,2024-09-27,0124,T,63,6.1NRT,294.18,6.19,N
-12.6958,-54.69199,306.8,1.02,1.01,2024-09-27,0124,T,63,6.1NRT,293.69,5.73,N
-12.51832,-53.47956,305.75,1.01,1,2024-09-27,0124,T,10,6.1NRT,294.25,4.59,N
-12.68185,-54.65662,313.14,1.02,1.01,2024-09-27,0124,T,69,6.1NRT,294.51,9.39,N
-12.68311,-54.66578,314.9,1.02,1.01,2024-09-27,0124,T,38,6.1NRT,294.88,10.48,N
-12.68561,-54.6841,341.77,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,297.96,44.27,N
-12.68687,-54.69327,342.85,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,299.03,46.69,N
-12.68812,-54.70243,328.48,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,295.19,25.7,N
-12.67293,-54.6579,333.17,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,296.72,30.68,N
-12.67418,-54.66706,315.8,1.02,1.01,2024-09-27,0124,T,23,6.1NRT,295.76,10.51,N
-12.67669,-54.6854,319.61,1.02,1.01,2024-09-27,0124,T,51,6.1NRT,296.6,13.27,N
-12.67794,-54.69456,334.31,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,296.84,31.67,N
-12.67919,-54.70372,323.6,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,293.9,19.37,N
-12.66526,-54.66834,325.02,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,296.62,20.18,N
-12.66776,-54.68667,336.02,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,298.49,34.26,N
-12.66901,-54.69583,337.5,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,297.25,37.1,N
-12.49042,-53.47448,321.26,1.01,1,2024-09-27,0124,T,100,6.1NRT,293.83,17.02,N
-12.65633,-54.66964,317.18,1.02,1.01,2024-09-27,0124,T,91,6.1NRT,295.6,12.7,N
-12.65883,-54.68796,323.46,1.02,1.01,2024-09-27,0124,T,100,6.1NRT,296.2,18.84,N
-12.47908,-53.52244,308.84,1,1,2024-09-27,0124,T,50,6.1NRT,294.54,6.59,N
-12.48036,-53.53149,303.93,1,1,2024-09-27,0124,T,11,6.1NRT,292.77,3.58,N
-11.27547,-46.12327,302.66,2.97,1.64,2024-09-27,0124,T,50,6.1NRT,291.06,25.02,N
-11.52023,-47.83199,305.06,2.15,1.43,2024-09-27,0124,T,63,6.1NRT,293.01,15.76,N
-11.51964,-47.83762,308.14,2.15,1.43,2024-09-27,0124,T,74,6.1NRT,293.27,20.69,N
-12.264,-53.44359,308.64,1.01,1,2024-09-27,0124,T,75,6.1NRT,297.08,6.74,N
-12.45247,-54.9996,310.74,1.03,1.01,2024-09-27,0124,T,81,6.1NRT,294.39,9.79,N
-11.09929,-46.16743,300.39,2.97,1.64,2024-09-27,0124,T,26,6.1NRT,290.02,19.89,N
-12.44349,-55.00091,316.47,1.03,1.01,2024-09-27,0124,T,93,6.1NRT,293.87,14.49,N
-10.65216,-45.87629,327.54,3.19,1.69,2024-09-27,0124,T,100,6.1NRT,290.89,142.37,N
-10.65702,-45.90464,302.64,3.18,1.69,2024-09-27,0124,T,16,6.1NRT,288.71,27.2,N
-10.64857,-45.85251,304.59,3.21,1.7,2024-09-27,0124,T,41,6.1NRT,290.11,32.44,N
-10.65336,-45.88174,328.64,3.19,1.69,2024-09-27,0124,T,100,6.1NRT,290.79,147.47,N
-10.63761,-45.97135,300.2,3.14,1.68,2024-09-27,0124,T,6,6.1NRT,288.74,23.78,N
-11.17079,-49.72707,312.5,1.57,1.23,2024-09-27,0124,T,85,6.1NRT,294.54,18.6,N
-11.15989,-49.72885,310.66,1.57,1.23,2024-09-27,0124,T,80,6.1NRT,294.57,15.52,N
-11.16902,-49.73393,317.75,1.57,1.23,2024-09-27,0124,T,96,6.1NRT,294.69,26.75,N
-11.67673,-54.4375,314.11,1,1,2024-09-27,0124,T,47,6.1NRT,296.93,10.3,N
-11.67797,-54.44651,316.83,1,1,2024-09-27,0124,T,78,6.1NRT,298.59,12.65,N
-11.66703,-54.44526,304.74,1,1,2024-09-27,0124,T,61,6.1NRT,294.45,5.18,N
-11.12883,-50.83273,357.74,1.32,1.14,2024-09-27,0124,T,100,6.1NRT,298.33,117.26,N
-11.1306,-50.84455,307.72,1.32,1.14,2024-09-27,0124,T,72,6.1NRT,294.94,7.64,N
-11.02074,-50.18744,311.36,1.46,1.2,2024-09-27,0124,T,57,6.1NRT,296.54,13.38,N
-11.01018,-50.18916,307.13,1.46,1.2,2024-09-27,0124,T,27,6.1NRT,295.67,8,N
-10.9976,-50.17775,306.4,1.47,1.2,2024-09-27,0124,T,16,6.1NRT,295.42,7.03,N
-10.94909,-50.14511,304.43,1.48,1.2,2024-09-27,0124,T,54,6.1NRT,293.43,7.36,N
-10.53334,-48.06927,305.15,2.15,1.43,2024-09-27,0124,T,63,6.1NRT,294.51,12.83,N
-11.05277,-51.42702,320.36,1.22,1.1,2024-09-27,0124,T,100,6.1NRT,294.78,20.92,N
-11.04145,-51.41759,314.44,1.22,1.1,2024-09-27,0124,T,89,6.1NRT,294.17,13.5,N
-11.04306,-51.42854,341.73,1.22,1.1,2024-09-27,0124,T,100,6.1NRT,295.33,58.71,N
-11.32612,-54.04577,305.85,1,1,2024-09-27,0124,T,47,6.1NRT,295.68,4.93,N
-11.31601,-54.0381,306.56,1,1,2024-09-27,0124,T,68,6.1NRT,295.62,5.45,N
-11.31727,-54.04707,305.26,1,1,2024-09-27,0124,T,49,6.1NRT,295.21,4.6,N
-10.63504,-49.90866,308.21,1.55,1.23,2024-09-27,0124,T,72,6.1NRT,294.99,11.42,N
-11.21906,-53.9395,310.26,1,1,2024-09-27,0124,T,56,6.1NRT,297.32,6.61,N
-11.19504,-53.89717,309.66,1,1,2024-09-27,0124,T,78,6.1NRT,295.51,7.01,N
-11.19631,-53.90617,327.84,1,1,2024-09-27,0124,T,100,6.1NRT,299.4,23.49,N
-11.19757,-53.91517,323.85,1,1,2024-09-27,0124,T,100,6.1NRT,300.04,18.45,N
-11.18745,-53.90748,311.33,1,1,2024-09-27,0124,T,51,6.1NRT,295.63,7.55,N
-11.18871,-53.91648,327.13,1,1,2024-09-27,0124,T,100,6.1NRT,297.23,22.65,N
-7.18782,-55.01787,308.85,1,1,2024-09-27,0124,T,76,6.1NRT,294.52,6.11,N
-10.72698,-51.08844,324.16,1.29,1.13,2024-09-27,0124,T,100,6.1NRT,294.84,28.75,N
-10.72875,-51.09996,323.36,1.29,1.13,2024-09-27,0124,T,100,6.1NRT,294.4,27.23,N
-7.18905,-55.02673,310.53,1,1,2024-09-27,0124,T,12,6.1NRT,294.75,6.53,N
-10.72583,-51.08269,317.15,1.29,1.13,2024-09-27,0124,T,94,6.1NRT,294.68,18.41,N
-10.72753,-51.09424,323.61,1.29,1.13,2024-09-27,0124,T,100,6.1NRT,294.68,27.98,N
-7.19029,-55.03559,322.59,1,1,2024-09-27,0124,T,100,6.1NRT,295.32,16.6,N
-10.72923,-51.10577,309.41,1.29,1.13,2024-09-27,0124,T,77,6.1NRT,293.83,10.01,N
-10.71587,-51.08427,317.77,1.29,1.13,2024-09-27,0124,T,96,6.1NRT,294.36,19.3,N
-7.19152,-55.04445,313.32,1,1,2024-09-27,0124,T,58,6.1NRT,294.4,8.48,N
-11.14209,-54.17653,311.18,1,1,2024-09-27,0124,T,82,6.1NRT,295.86,8.61,N
-7.17898,-55.01914,310.36,1,1,2024-09-27,0124,T,47,6.1NRT,294.49,6.53,N
-11.14334,-54.1855,318.62,1,1,2024-09-27,0124,T,97,6.1NRT,297.42,14.81,N
-7.18021,-55.028,316.5,1,1,2024-09-27,0124,T,67,6.1NRT,295.21,10.57,N
-11.22563,-54.77893,312.63,1.01,1,2024-09-27,0124,T,45,6.1NRT,281.48,12.03,N
-11.13324,-54.17783,314.87,1,1,2024-09-27,0124,T,90,6.1NRT,296.31,11.33,N
-7.18145,-55.03685,317.76,1,1,2024-09-27,0124,T,96,6.1NRT,295.33,11.75,N
-11.13449,-54.18679,350.73,1,1,2024-09-27,0124,T,100,6.1NRT,298.95,62.13,N
-7.18268,-55.04571,307.81,1,1,2024-09-27,0124,T,8,6.1NRT,294.37,4.43,N
-11.20785,-54.78149,308.59,1.01,1,2024-09-27,0124,T,63,6.1NRT,279.27,8.96,N
-7.17261,-55.03812,310.15,1,1,2024-09-27,0124,T,38,6.1NRT,295.09,5.84,N
-10.6167,-51.10648,306.09,1.29,1.13,2024-09-27,0124,T,30,6.1NRT,293.94,6.63,N
-7.17384,-55.04698,308,1,1,2024-09-27,0124,T,35,6.1NRT,294.71,4.72,N
-10.61842,-51.11806,315.17,1.29,1.13,2024-09-27,0124,T,91,6.1NRT,295.89,15.87,N
-7.14865,-55.07493,308.04,1,1,2024-09-27,0124,T,73,6.1NRT,294.39,5.81,N
-10.62014,-51.1296,310.81,1.29,1.13,2024-09-27,0124,T,54,6.1NRT,296.01,10.39,N
-6.5737,-51.0993,326.1,1.49,1.2,2024-09-27,0124,T,100,6.1NRT,293.02,41.19,N
-11.03388,-53.99738,317.18,1,1,2024-09-27,0124,T,95,6.1NRT,294.78,13.79,N
-6.57565,-51.11272,318.27,1.48,1.2,2024-09-27,0124,T,97,6.1NRT,292.53,25.72,N
-10.60674,-51.10807,305.42,1.29,1.13,2024-09-27,0124,T,40,6.1NRT,294.55,5.89,N
-6.5651,-51.11483,302.76,1.48,1.2,2024-09-27,0124,T,50,6.1NRT,291.98,6.11,N
-10.60846,-51.11963,306,1.29,1.13,2024-09-27,0124,T,38,6.1NRT,295.16,6.21,N
-7.7857,-61.19405,308.92,2.19,1.43,2024-09-27,0124,T,76,6.1NRT,274.31,27.79,N
-11.01621,-53.93584,306.57,1,1,2024-09-27,0124,T,29,6.1NRT,295.29,4.78,N
-7.77301,-61.19563,331.82,2.19,1.43,2024-09-27,0124,T,100,6.1NRT,275.29,97.42,N
-11.01747,-53.94482,310.17,1,1,2024-09-27,0124,T,78,6.1NRT,296.14,7.39,N
-7.78272,-61.18135,303.19,2.18,1.43,2024-09-27,0124,T,54,6.1NRT,274.67,17.23,N
-11.00735,-53.93715,306.45,1,1,2024-09-27,0124,T,39,6.1NRT,295.63,4.59,N
-7.78522,-61.2005,305.86,2.19,1.43,2024-09-27,0124,T,66,6.1NRT,273.9,22.21,N
-10.55515,-51.10451,312.77,1.29,1.13,2024-09-27,0124,T,60,6.1NRT,296.24,11.05,N
-7.77004,-61.18287,318.1,2.18,1.43,2024-09-27,0124,T,96,6.1NRT,276.03,49.18,N
-10.54519,-51.10613,309.38,1.29,1.13,2024-09-27,0124,T,21,6.1NRT,296.38,7.17,N
-10.53594,-51.11384,313.74,1.29,1.13,2024-09-27,0124,T,60,6.1NRT,296.2,11.49,N
-7.77254,-61.20211,323.43,2.19,1.43,2024-09-27,0124,T,100,6.1NRT,274.7,66.07,N
-10.47092,-50.74635,317.33,1.37,1.16,2024-09-27,0124,T,94,6.1NRT,296.18,18.89,N
-5.87389,-48.0906,308.59,2.62,1.55,2024-09-27,0124,T,75,6.1NRT,291.5,26.87,N
-10.47279,-50.75887,334.56,1.37,1.16,2024-09-27,0124,T,100,6.1NRT,297.87,49.26,N
-5.87756,-48.11398,309.64,2.61,1.55,2024-09-27,0124,T,78,6.1NRT,291.87,29.21,N
-10.52771,-51.12717,309.1,1.29,1.13,2024-09-27,0124,T,58,6.1NRT,295.49,7.17,N
-5.8675,-48.09727,311.86,2.62,1.55,2024-09-27,0124,T,84,6.1NRT,291.28,34.46,N
-10.46439,-50.77261,312.39,1.36,1.16,2024-09-27,0124,T,67,6.1NRT,296.67,11.36,N
-6.20408,-50.91288,303.18,1.55,1.23,2024-09-27,0124,T,20,6.1NRT,288.51,9.87,N
-10.47167,-50.82106,309.27,1.35,1.15,2024-09-27,0124,T,14,6.1NRT,296.25,7.82,N
-7.47276,-60.40075,307.49,1.87,1.34,2024-09-27,0124,T,14,6.1NRT,282.77,18.28,N
-10.5113,-51.15382,311.45,1.29,1.13,2024-09-27,0124,T,53,6.1NRT,295.55,9.37,N
-10.50127,-51.15484,310.5,1.29,1.13,2024-09-27,0124,T,64,6.1NRT,295.48,9.06,N
-7.46092,-60.4021,323.07,1.87,1.34,2024-09-27,0124,T,100,6.1NRT,283.8,50.11,N
-10.49131,-51.15633,307.24,1.29,1.13,2024-09-27,0124,T,28,6.1NRT,295.44,6.59,N
-6.1299,-50.95884,308.78,1.55,1.23,2024-09-27,0124,T,40,6.1NRT,293.38,11.37,N
-10.49304,-51.16779,311.52,1.29,1.13,2024-09-27,0124,T,68,6.1NRT,295.2,10.08,N
-6.11911,-50.96067,309.93,1.55,1.23,2024-09-27,0124,T,61,6.1NRT,293.08,12.66,N
-10.94292,-54.26364,309.5,1,1,2024-09-27,0124,T,78,6.1NRT,296.06,6.63,N
-6.12115,-50.97419,310.47,1.54,1.22,2024-09-27,0124,T,58,6.1NRT,293.34,13.44,N
-10.94417,-54.27259,307.61,1,1,2024-09-27,0124,T,66,6.1NRT,295.45,5.1,N
-10.48845,-51.2046,308.69,1.28,1.12,2024-09-27,0124,T,57,6.1NRT,295.29,7.17,N
-5.23351,-45.43581,300.52,4.38,1.93,2024-09-27,0124,T,29,6.1NRT,290.3,25.93,N
-10.49188,-51.22718,317.72,1.28,1.12,2024-09-27,0124,T,96,6.1NRT,295.29,17.62,N
-10.49355,-51.23822,307.7,1.27,1.12,2024-09-27,0124,T,57,6.1NRT,294.08,6.74,N
-6.11654,-51.01672,309.88,1.53,1.22,2024-09-27,0124,T,69,6.1NRT,293.2,12.72,N
-10.93158,-54.24702,310.96,1,1,2024-09-27,0124,T,81,6.1NRT,295.93,7.68,N
-7.53495,-61.38402,318.45,2.24,1.45,2024-09-27,0124,T,97,6.1NRT,276.49,57.43,N
-10.93283,-54.25597,347.02,1,1,2024-09-27,0124,T,100,6.1NRT,299.72,53.23,N
-10.93408,-54.26493,359,1,1,2024-09-27,0124,T,100,6.1NRT,300.88,80.2,N
-6.12221,-51.1263,333.73,1.5,1.21,2024-09-27,0124,T,100,6.1NRT,294.53,56.87,N
-10.93532,-54.27389,315.02,1,1,2024-09-27,0124,T,90,6.1NRT,296.24,9.77,N
-6.12722,-51.11752,310.09,1.51,1.21,2024-09-27,0124,T,79,6.1NRT,293.92,12.4,N
-9.88282,-47.47849,304.88,2.47,1.51,2024-09-27,0124,T,62,6.1NRT,293.52,17.46,N
-6.12919,-51.13114,313.4,1.5,1.21,2024-09-27,0124,T,87,6.1NRT,293.39,17.03,N
-10.92273,-54.24831,368.58,1,1,2024-09-27,0124,T,100,6.1NRT,298.78,109.18,N
-6.11659,-51.11955,317.74,1.51,1.21,2024-09-27,0124,T,96,6.1NRT,294.33,23.99,N
-10.92398,-54.25727,408.1,1,1,2024-09-27,0124,T,100,6.1NRT,307.54,302.06,N
-6.11843,-51.13224,315.63,1.5,1.21,2024-09-27,0124,T,92,6.1NRT,293.6,20.81,N
-10.92523,-54.26622,396.49,1,1,2024-09-27,0124,T,100,6.1NRT,304.06,229.38,N
-7.53296,-61.36954,305.5,2.23,1.45,2024-09-27,0124,T,65,6.1NRT,273.74,23.77,N
-10.92648,-54.27518,311.78,1,1,2024-09-27,0124,T,58,6.1NRT,296.07,7.25,N
-7.53554,-61.38926,313.57,2.24,1.45,2024-09-27,0124,T,87,6.1NRT,277.03,43.48,N
-10.82218,-53.7377,309.72,1.01,1,2024-09-27,0124,T,78,6.1NRT,294.96,7.23,N
-6.09802,-51.06725,305.06,1.52,1.22,2024-09-27,0124,T,63,6.1NRT,293.38,7.38,N
-10.8133,-53.73901,308.16,1.01,1,2024-09-27,0124,T,74,6.1NRT,294.63,6.22,N
-6.10577,-51.12033,306.97,1.51,1.21,2024-09-27,0124,T,70,6.1NRT,293.26,9.67,N
-10.77624,-53.54096,315.36,1.02,1.01,2024-09-27,0124,T,80,6.1NRT,294.71,11.74,N
-5.78768,-49.83323,301.26,1.91,1.35,2024-09-27,0124,T,39,6.1NRT,287.28,8.58,N
-10.76732,-53.54227,308.72,1.02,1.01,2024-09-27,0124,T,68,6.1NRT,294.14,6.82,N
-10.1533,-50.00923,309.78,1.56,1.23,2024-09-27,0124,T,76,6.1NRT,295.88,12.26,N
-5.62465,-49.10271,308.35,2.19,1.44,2024-09-27,0124,T,64,6.1NRT,292.66,18.08,N
-9.54879,-46.31858,302.84,3.09,1.67,2024-09-27,0124,T,52,6.1NRT,292.79,20.12,N
-7.30148,-61.07541,316.48,2.1,1.41,2024-09-27,0124,T,93,6.1NRT,276.56,40.58,N
-10.14244,-50.01098,323.3,1.56,1.23,2024-09-27,0124,T,100,6.1NRT,296.14,33.27,N
-7.30377,-61.09399,351.66,2.11,1.41,2024-09-27,0124,T,100,6.1NRT,275.94,194.32,N
-10.12071,-50.01449,306.71,1.56,1.23,2024-09-27,0124,T,58,6.1NRT,294.86,8.94,N
-6.25088,-53.27391,304.93,1.11,1.05,2024-09-27,0124,T,62,6.1NRT,292.22,5.19,N
-10.44855,-53.30893,315.02,1.03,1.01,2024-09-27,0124,T,90,6.1NRT,294.3,11.55,N
-6.25227,-53.28373,304.44,1.11,1.05,2024-09-27,0124,T,60,6.1NRT,292.29,4.84,N
-10.44987,-53.31812,307.88,1.03,1.01,2024-09-27,0124,T,73,6.1NRT,293.78,5.93,N
-5.62181,-49.089,305.09,2.2,1.44,2024-09-27,0124,T,63,6.1NRT,292.77,13.81,N
-10.62248,-54.60892,321.97,1,1,2024-09-27,0124,T,100,6.1NRT,293.25,18.06,N
-5.62471,-49.10838,303.94,2.19,1.44,2024-09-27,0124,T,58,6.1NRT,292.65,10.75,N
-10.46706,-53.83314,306.44,1.01,1,2024-09-27,0124,T,68,6.1NRT,294.13,5.25,N
-7.29949,-61.08115,337.11,2.1,1.41,2024-09-27,0124,T,100,6.1NRT,278.97,112.37,N
-10.43652,-53.68082,306.54,1.01,1.01,2024-09-27,0124,T,32,6.1NRT,289.53,7.5,N
-7.30191,-61.09969,337.95,2.11,1.41,2024-09-27,0124,T,100,6.1NRT,277.76,116.79,N
-10.68468,-55.53486,308.58,1.04,1.02,2024-09-27,0124,T,75,6.1NRT,285.96,8.29,N
-5.77357,-51.03904,305.75,1.55,1.23,2024-09-27,0124,T,61,6.1NRT,293.31,8.09,N
-10.41111,-53.69381,310.45,1.01,1.01,2024-09-27,0124,T,75,6.1NRT,288.02,10.06,N
-6.82454,-59.0464,305.26,1.45,1.19,2024-09-27,0124,T,64,6.1NRT,283.25,9.75,N
-10.41239,-53.70288,308.99,1.01,1.01,2024-09-27,0124,T,76,6.1NRT,287.78,9.14,N
-5.23651,-48.53778,305.13,2.48,1.52,2024-09-27,0124,T,63,6.1NRT,292.21,17.71,N
-10.46685,-54.21791,308.28,1,1,2024-09-27,0124,T,74,6.1NRT,296.56,5.98,N
